KdPosting,Tahun,Kd_Desa,Kd_Keg,Kd_Rincian,Kd_SubRinci,No_Urut,Uraian,SumberDana,JmlSatuan,HrgSatuan,Satuan,Anggaran,JmlSatuanPAK,HrgSatuanPAK,AnggaranStlhPAK,AnggaranPAK
"2","2019","12.2009.","12.2009.04.03.03.","5.2.1.06.","01","01","Makan dan Minum Peserta","DDS",7.0000000000000000e+00,3.5000000000000000e+04,"dus",2.4500000000000000e+05,7.0000000000000000e+00,3.5000000000000000e+04,2.4500000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.04.03.03.","5.2.1.06.","01","02","Snack Peserta","DDS",7.0000000000000000e+00,1.5000000000000000e+04,"dus",1.0500000000000000e+05,7.0000000000000000e+00,1.5000000000000000e+04,1.0500000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.04.03.03.","5.2.1.01.","01","01","Block Note","DDS",7.0000000000000000e+00,1.5000000000000000e+04,"buah",1.0500000000000000e+05,7.0000000000000000e+00,1.5000000000000000e+04,1.0500000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.04.03.03.","5.2.1.01.","01","02","Ballpoint","DDS",7.0000000000000000e+00,5.0000000000000000e+03,"buah",3.5000000000000000e+04,7.0000000000000000e+00,5.0000000000000000e+03,3.5000000000000000e+04,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.04.03.03.","5.2.1.05.","01","01","Pencetakan Foto Kegiatan","DDS",1.0000000000000000e+00,1.5000000000000000e+05,"paket",1.5000000000000000e+05,1.0000000000000000e+00,1.5000000000000000e+05,1.5000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.04.03.03.","5.2.1.05.","01","02","Module Kegiatan","DDS",7.0000000000000000e+00,2.5000000000000000e+04,"buah",1.7500000000000000e+05,7.0000000000000000e+00,2.5000000000000000e+04,1.7500000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.01.03.02.","5.2.2.01.","01","01","Penanggungjawab","DDS",6.0000000000000000e+00,3.5000000000000000e+05,"ob",2.1000000000000000e+06,6.0000000000000000e+00,3.5000000000000000e+05,2.1000000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.01.03.02.","5.2.2.01.","01","02","Ketua","DDS",6.0000000000000000e+00,3.0000000000000000e+05,"ob",1.8000000000000000e+06,6.0000000000000000e+00,3.0000000000000000e+05,1.8000000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.01.03.02.","5.2.2.01.","01","03","Sekretaris","DDS",6.0000000000000000e+00,2.5000000000000000e+05,"ob",1.5000000000000000e+06,6.0000000000000000e+00,2.5000000000000000e+05,1.5000000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.01.03.02.","5.2.2.01.","01","04","Anggota (8 org X 6 bln)","DDS",4.8000000000000000e+01,2.0000000000000000e+05,"ob",9.6000000000000000e+06,4.8000000000000000e+01,2.0000000000000000e+05,9.6000000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.04.03.03.","5.2.1.09.","01","02","Topi","DDS",7.0000000000000000e+00,7.5000000000000000e+04,"buah",5.2500000000000000e+05,7.0000000000000000e+00,7.5000000000000000e+04,5.2500000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.04.03.03.","5.2.2.99.","01","01","Pengganti Tranport Peserta","DDS",7.0000000000000000e+00,1.5000000000000000e+05,"orang",1.0500000000000000e+06,7.0000000000000000e+00,1.5000000000000000e+05,1.0500000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","02","Sekretaris Posyandu Mawar 1 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.5000000000000000e+05,"ob",4.5000000000000000e+05,1.0000000000000000e+00,4.5000000000000000e+05,4.5000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","03","Bendahara Posyandu Mawar 1 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.0000000000000000e+05,"ob",4.0000000000000000e+05,1.0000000000000000e+00,4.0000000000000000e+05,4.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","04","Anggota Posyandu Mawar 1 (2 org X 1 bln)","DDS",2.0000000000000000e+00,4.0000000000000000e+05,"ob",8.0000000000000000e+05,2.0000000000000000e+00,4.0000000000000000e+05,8.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","05","Ketua Posyandu Mawar 2 (1 org X 1 bln)","DDS",1.0000000000000000e+00,5.0000000000000000e+05,"ob",5.0000000000000000e+05,1.0000000000000000e+00,5.0000000000000000e+05,5.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","06","Sekretaris Posyandu Mawar 2 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.5000000000000000e+05,"ob",4.5000000000000000e+05,1.0000000000000000e+00,4.5000000000000000e+05,4.5000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","07","Bendahara Posyandu Mawar 2 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.0000000000000000e+05,"ob",4.0000000000000000e+05,1.0000000000000000e+00,4.0000000000000000e+05,4.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","08","Anggota Posyandu Mawar 2 (2 org X 1 bln)","DDS",2.0000000000000000e+00,4.0000000000000000e+05,"ob",8.0000000000000000e+05,2.0000000000000000e+00,4.0000000000000000e+05,8.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","09","Ketua Posyandu Mawar 3 (1 org X 1 bln)","DDS",1.0000000000000000e+00,5.0000000000000000e+05,"ob",5.0000000000000000e+05,1.0000000000000000e+00,5.0000000000000000e+05,5.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","10","Sekretaris Posyandu Mawar 3 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.5000000000000000e+05,"ob",4.5000000000000000e+05,1.0000000000000000e+00,4.5000000000000000e+05,4.5000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","11","Bendahara Posyandu Mawar 3 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.0000000000000000e+05,"ob",4.0000000000000000e+05,1.0000000000000000e+00,4.0000000000000000e+05,4.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","12","Anggota Posyandu Mawar 3 (2 org X 1 bln)","DDS",2.0000000000000000e+00,4.0000000000000000e+05,"ob",8.0000000000000000e+05,2.0000000000000000e+00,4.0000000000000000e+05,8.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","13","Ketua Posyandu Mawar 4 (1 org X 1 bln)","DDS",1.0000000000000000e+00,5.0000000000000000e+05,"ob",5.0000000000000000e+05,1.0000000000000000e+00,5.0000000000000000e+05,5.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","14","Sekretaris Posyandu Mawar 4 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.5000000000000000e+05,"ob",4.5000000000000000e+05,1.0000000000000000e+00,4.5000000000000000e+05,4.5000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","15","Bendahara Posyandu Mawar 4 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.0000000000000000e+05,"ob",4.0000000000000000e+05,1.0000000000000000e+00,4.0000000000000000e+05,4.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","16","Anggota Posyandu Mawar 4 (2 org X 1 bln)","DDS",2.0000000000000000e+00,4.0000000000000000e+05,"ob",8.0000000000000000e+05,2.0000000000000000e+00,4.0000000000000000e+05,8.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","17","Ketua Posyandu Mawar 5 (1 org X 1 bln)","DDS",1.0000000000000000e+00,5.0000000000000000e+05,"ob",5.0000000000000000e+05,1.0000000000000000e+00,5.0000000000000000e+05,5.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","18","Sekretaris Posyandu Mawar 5 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.5000000000000000e+05,"ob",4.5000000000000000e+05,1.0000000000000000e+00,4.5000000000000000e+05,4.5000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","19","Bendahara Posyandu Mawar 5 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.0000000000000000e+05,"ob",4.0000000000000000e+05,1.0000000000000000e+00,4.0000000000000000e+05,4.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","20","Anggota Posyandu Mawar 5 (2 org X 1 bln)","DDS",2.0000000000000000e+00,4.0000000000000000e+05,"ob",8.0000000000000000e+05,2.0000000000000000e+00,4.0000000000000000e+05,8.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","21","Ketua Posyandu Mawar 6 (1 org X 1 bln)","DDS",1.0000000000000000e+00,5.0000000000000000e+05,"ob",5.0000000000000000e+05,1.0000000000000000e+00,5.0000000000000000e+05,5.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","22","Sekretaris Posyandu Mawar 6 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.5000000000000000e+05,"ob",4.5000000000000000e+05,1.0000000000000000e+00,4.5000000000000000e+05,4.5000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","23","Bendahara Posyandu Mawar 6 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.0000000000000000e+05,"ob",4.0000000000000000e+05,1.0000000000000000e+00,4.0000000000000000e+05,4.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","24","Anggota Posyandu Mawar 6 (2 org X 1 bln)","DDS",2.0000000000000000e+00,4.0000000000000000e+05,"ob",8.0000000000000000e+05,2.0000000000000000e+00,4.0000000000000000e+05,8.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","25","Ketua Posyandu Mawar 7 (1 org X 1 bln)","DDS",1.0000000000000000e+00,5.0000000000000000e+05,"ob",5.0000000000000000e+05,1.0000000000000000e+00,5.0000000000000000e+05,5.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","26","Sekretaris Posyandu Mawar 7 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.5000000000000000e+05,"ob",4.5000000000000000e+05,1.0000000000000000e+00,4.5000000000000000e+05,4.5000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","27","Bendahara Posyandu Mawar 7 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.0000000000000000e+05,"ob",4.0000000000000000e+05,1.0000000000000000e+00,4.0000000000000000e+05,4.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","28","Anggota Posyandu Mawar 7 (2 org X 1 bln)","DDS",2.0000000000000000e+00,4.0000000000000000e+05,"ob",8.0000000000000000e+05,2.0000000000000000e+00,4.0000000000000000e+05,8.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","29","Ketua Posyandu Mawar 8 (1 org X 1 bln)","DDS",1.0000000000000000e+00,5.0000000000000000e+05,"ob",5.0000000000000000e+05,1.0000000000000000e+00,5.0000000000000000e+05,5.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","30","Sekretaris Posyandu Mawar 8 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.5000000000000000e+05,"ob",4.5000000000000000e+05,1.0000000000000000e+00,4.5000000000000000e+05,4.5000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","31","Bendahara Posyandu Mawar 8 (1 org X 1 bln)","DDS",1.0000000000000000e+00,4.0000000000000000e+05,"ob",4.0000000000000000e+05,1.0000000000000000e+00,4.0000000000000000e+05,4.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.02.02.","5.2.2.05.","01","32","Anggota Posyandu Mawar 8 (2 org X 1 bln)","DDS",2.0000000000000000e+00,4.0000000000000000e+05,"ob",8.0000000000000000e+05,2.0000000000000000e+00,4.0000000000000000e+05,8.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.11.","5.3.5.03.","01","16","Pemberesan Bekas Pekerjaan","DDS",3.0000000000000000e+00,5.0000000000000000e+05,"Ls",1.5000000000000000e+06,3.0000000000000000e+00,5.0000000000000000e+05,1.5000000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.11.","5.3.5.03.","01","17","Pembuatan Tugu Prasasti","DDS",3.0000000000000000e+00,3.5000000000000000e+05,"unit",1.0500000000000000e+06,3.0000000000000000e+00,3.5000000000000000e+05,1.0500000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.01.","01","01","Ketua Tim TPK (1 org x bln)","PBP",1.0000000000000000e+00,2.5000000000000000e+05,"ob",2.5000000000000000e+05,1.0000000000000000e+00,2.5000000000000000e+05,2.5000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.01.","01","02","Sekretaris Tim TPK (1 org X 1 bln)","PBP",1.0000000000000000e+00,2.0000000000000000e+05,"ob",2.0000000000000000e+05,1.0000000000000000e+00,2.0000000000000000e+05,2.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.01.","01","03","Anggota Tim TPK (1 org X bulan)","PBP",1.0000000000000000e+00,2.0000000000000000e+05,"ob",2.0000000000000000e+05,1.0000000000000000e+00,2.0000000000000000e+05,2.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.01.","01","04","Tim Verifikasi","PBP",1.0000000000000000e+00,2.5000000000000000e+05,"paket",2.5000000000000000e+05,1.0000000000000000e+00,2.5000000000000000e+05,2.5000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.01.","01","05","Kertas HVS","PBP",1.0000000000000000e+00,6.0000000000000000e+04,"rim",6.0000000000000000e+04,1.0000000000000000e+00,6.0000000000000000e+04,6.0000000000000000e+04,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.01.","01","06","Ballpoint","PBP",1.0000000000000000e+00,3.5000000000000000e+04,"pak",3.5000000000000000e+04,1.0000000000000000e+00,3.5000000000000000e+04,3.5000000000000000e+04,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.01.","01","07","Foto/Dokumen","PBP",1.0000000000000000e+00,8.5500000000000000e+04,"paket",8.5500000000000000e+04,1.0000000000000000e+00,8.5500000000000000e+04,8.5500000000000000e+04,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.01.","01","08","Tinta Printer","PBP",1.0000000000000000e+00,1.0000000000000000e+05,"botol",1.0000000000000000e+05,1.0000000000000000e+00,1.0000000000000000e+05,1.0000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.01.","01","09","Photocopy","PBP",2.0000000000000000e+02,2.5000000000000000e+02,"lembar",5.0000000000000000e+04,2.0000000000000000e+02,2.5000000000000000e+02,5.0000000000000000e+04,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","01","Panel Beton Pracetak","PBP",1.7500000000000000e+02,1.3500000000000000e+05,"lembar",2.3625000000000000e+07,1.7500000000000000e+02,1.3500000000000000e+05,2.3625000000000000e+07,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","02","Kolom Beton Pracetak","PBP",9.2000000000000000e+01,2.7810000000000000e+05,"batang",2.5585200000000000e+07,9.2000000000000000e+01,2.7810000000000000e+05,2.5585200000000000e+07,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","03","Pasir Beton","PBP",1.5000000000000000e+01,2.6000000000000000e+05,"m3",3.9000000000000000e+06,1.5000000000000000e+01,2.6000000000000000e+05,3.9000000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","04","Koral 2/3 beton","PBP",1.8000000000000000e+01,2.6000000000000000e+05,"m3",4.6800000000000000e+06,1.8000000000000000e+01,2.6000000000000000e+05,4.6800000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","05","Semen Portland","PBP",1.8700000000000000e+02,5.0000000000000000e+04,"zak",9.3500000000000000e+06,1.8700000000000000e+02,5.0000000000000000e+04,9.3500000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","06","Batu Belah 15/20","PBP",2.7000000000000000e+01,2.5000000000000000e+05,"m3",6.7500000000000000e+06,2.7000000000000000e+01,2.5000000000000000e+05,6.7500000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","07","Pasir Pasang","PBP",1.6000000000000000e+01,2.0000000000000000e+05,"m3",3.2000000000000000e+06,1.6000000000000000e+01,2.0000000000000000e+05,3.2000000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","08","Bata Merah","PBP",7.2200000000000000e+02,7.5000000000000000e+02,"buah",5.4150000000000000e+05,7.2200000000000000e+02,7.5000000000000000e+02,5.4150000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","09","Kayu Papan Kelas III","PBP",1.0000000000000000e+00,2.1000000000000000e+06,"m3",2.1000000000000000e+06,1.0000000000000000e+00,2.1000000000000000e+06,2.1000000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","10","Paku Biasa 2""- 5""","PBP",2.0000000000000000e+00,1.5900000000000000e+04,"kg",3.1800000000000000e+04,2.0000000000000000e+00,1.5900000000000000e+04,3.1800000000000000e+04,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","11","Minyak Bekisting","PBP",1.0000000000000000e+00,1.5000000000000000e+04,"liter",1.5000000000000000e+04,1.0000000000000000e+00,1.5000000000000000e+04,1.5000000000000000e+04,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","12","Besi Beton (polos/ulir)","PBP",3.8000000000000000e+01,9.5000000000000000e+03,"kg",3.6100000000000000e+05,3.8000000000000000e+01,9.5000000000000000e+03,3.6100000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","13","Kawat Beton","PBP",3.0000000000000000e+00,2.5000000000000000e+04,"kg",7.5000000000000000e+04,3.0000000000000000e+00,2.5000000000000000e+04,7.5000000000000000e+04,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","14","Besi Strip 3 x 30","PBP",4.1000000000000000e+02,1.0500000000000000e+04,"kg",4.3050000000000000e+06,4.1000000000000000e+02,1.0500000000000000e+04,4.3050000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","15","Besi Hollow 4/4 ","PBP",2.4000000000000000e+01,7.5000000000000000e+03,"m2",1.8000000000000000e+05,2.4000000000000000e+01,7.5000000000000000e+03,1.8000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","16","Besi Pipa Galvanis dia 2""","PBP",2.8000000000000000e+01,1.0500000000000000e+05,"m2",2.9400000000000000e+06,2.8000000000000000e+01,1.0500000000000000e+05,2.9400000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","17","Minyak Cat","PBP",3.0000000000000000e+00,1.3000000000000000e+04,"liter",3.9000000000000000e+04,3.0000000000000000e+00,1.3000000000000000e+04,3.9000000000000000e+04,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","18","Cat Besi Zingcromate","PBP",1.9000000000000000e+01,6.0000000000000000e+04,"kg",1.1400000000000000e+06,1.9000000000000000e+01,6.0000000000000000e+04,1.1400000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","19","Cat Meni","PBP",2.0000000000000000e+00,3.0000000000000000e+04,"kg",6.0000000000000000e+04,2.0000000000000000e+00,3.0000000000000000e+04,6.0000000000000000e+04,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","20","Ampelas","PBP",6.6000000000000000e+01,2.0000000000000000e+03,"lembar",1.3200000000000000e+05,6.6000000000000000e+01,2.0000000000000000e+03,1.3200000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","21","Pipa Galvanis @5"" x 4,60 mm x 6 M","PBP",1.0000000000000000e+00,1.4350000000000000e+06,"batang",1.4350000000000000e+06,1.0000000000000000e+00,1.4350000000000000e+06,1.4350000000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","22","Ember","PBP",9.0000000000000000e+00,1.5000000000000000e+04,"buah",1.3500000000000000e+05,9.0000000000000000e+00,1.5000000000000000e+04,1.3500000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","23","Pengki","PBP",4.0000000000000000e+00,1.3000000000000000e+04,"buah",5.2000000000000000e+04,4.0000000000000000e+00,1.3000000000000000e+04,5.2000000000000000e+04,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","24","Cangkul","PBP",3.0000000000000000e+00,8.0000000000000000e+04,"unit",2.4000000000000000e+05,3.0000000000000000e+00,8.0000000000000000e+04,2.4000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","25","Sengkup","PBP",2.0000000000000000e+00,9.0000000000000000e+04,"unit",1.8000000000000000e+05,2.0000000000000000e+00,9.0000000000000000e+04,1.8000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","26","Kaso","PBP",1.0000000000000000e+01,1.8000000000000000e+04,"batang",1.8000000000000000e+05,1.0000000000000000e+01,1.8000000000000000e+04,1.8000000000000000e+05,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.02.03.99.","5.3.4.03.","01","27","Benang","PBP",5.0000000000000000e+00,5.0000000000000000e+03,"rol",2.5000000000000000e+04,5.0000000000000000e+00,5.0000000000000000e+03,2.5000000000000000e+04,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.00.00.00.","6.1.1.01.","01","01","Silpa Tahun 2018","DLL",1.0000000000000000e+00,1.2282780000000000e+06,"Ls",1.2282780000000000e+06,1.0000000000000000e+00,1.2282780000000000e+06,1.2282780000000000e+06,0.0000000000000000e+00
"2","2019","12.2009.","12.2009.01.01.04.","5.2.5.90.","01","01","Administrasi Keuangan","DLL",1.0000000000000000e+00,1.2282780000000000e+06,"Ls",1.2282780000000000e+06,1.0000000000000000e+00,1.2282780000000000e+06,1.2282780000000000e+06,0.0000000000000000e+00
